Date,Momentum,Mean Reversion,Risk Managed Portfolio
2001-02-02,-0.3373755683018985,-0.3769326980557647,-0.23620069860200377
2001-02-09,-0.305782196995523,-0.35268788437496523,-0.2030658759020607
2001-02-16,-0.3918137685222326,-0.25622451156580406,-0.19519967547761308
2001-02-23,-0.3788729593863066,-0.23757835646698566,-0.17657944304967832
2001-03-02,-0.33955945443903024,-0.24373358506783172,-0.15326817742327814
2001-03-09,-0.37367764830965233,-0.2080239445421168,-0.1559697134109297
2001-03-16,-0.36526788249898745,-0.304979068227777,-0.2008424334958394
2001-03-23,-0.2554830039249255,-0.41259363292840145,-0.19103018654691517
2001-03-30,-0.2768107075311743,-0.37919112975305014,-0.1802949242183277
2001-04-06,-0.25901291053579756,-0.31003290847376896,-0.12524853661525015
2001-04-13,-0.38813456102285726,-0.1898018128091431,-0.1282387472033779
2001-04-20,-0.3354162192026031,-0.27512133100663905,-0.1349473740709246
2001-04-27,-0.35674468068918974,-0.21770060715376727,-0.1155105931093342
2001-05-04,-0.3681514783294463,-0.3066394792356526,-0.1727988022631296
2001-05-11,-0.4304915775628074,-0.24308608395577813,-0.17723947518807226
2001-05-18,-0.4337447052705319,-0.24428685211762913,-0.18027525674878497
2001-05-25,-0.4153759176595939,-0.18890460937244136,-0.1372714574273085
2001-06-01,-0.41779235367069323,-0.20691449334532352,-0.14847968828749847
2001-06-08,-0.4194711906181684,-0.24889654252014648,-0.17182701478416562
2001-06-15,-0.47523478951519527,-0.18320806010330637,-0.17687908484704784
2001-06-22,-0.48646902895993216,-0.17177513162379776,-0.18021491050670535
2001-06-29,-0.4648442556990776,-0.10866657354824438,-0.13199570323510879
2001-07-06,-0.4792963127512969,-0.04550233463437725,-0.11379380455211541
2001-07-13,-0.4698676272883987,-0.023659714683233357,-0.09567187249263198
2001-07-20,-0.48196506922848403,0.0,-0.07912810597669595
2001-07-27,-0.5415309298872149,0.0,-0.07898874503344178
2001-08-03,-0.5291568468904202,0.0,-0.04951937349933799
2001-08-10,-0.4886618706567398,-0.06096674136853908,-0.03624989535176537
2001-08-17,-0.47591766946308944,-0.07756439269635351,-0.032354595865218716
2001-08-24,-0.46917833945456366,-0.08441721672086644,-0.02953476333888727
2001-08-31,-0.45643665484286444,-0.13322201471027129,-0.04301665130517951
2001-09-07,-0.4291446689841425,-0.20018596822194423,-0.054761858243951966
2001-09-14,-0.42831592805795216,-0.19056636504039193,-0.048489449726871636
2001-09-21,-0.3627779021463755,-0.2833600690200647,-0.04634961839995999
2001-09-28,-0.3114547197376438,-0.34107972755505933,-0.044842870459674056
2001-10-05,-0.41292552274504934,-0.24397475700414573,-0.047604160859176514
2001-10-12,-0.44912342840793285,-0.1665181707032598,-0.029711052841135843
2001-10-19,-0.43426771160655564,-0.1499046393513893,-0.006890778984682044
2001-10-26,-0.45078077341975054,-0.1633318933457386,-0.029358171240977837
2001-11-02,-0.4166338626455506,-0.15089301685351708,0.0
2001-11-09,-0.42606503682692753,-0.17431036274189404,-0.02176087225957457
2001-11-16,-0.4630525986483186,-0.12208933489632323,-0.023573111935448976
2001-11-23,-0.47589038976468434,-0.09497412263307248,-0.0206915164723106
2001-11-30,-0.48809539319096995,-0.2501327259566817,-0.1146179130392262
2001-12-07,-0.46621897937366685,-0.3025378857670732,-0.12565920757537719
2001-12-14,-0.47042840868390445,-0.2970376574843451,-0.12579446761289292
2001-12-21,-0.5060045533645958,-0.24612631535432328,-0.12469894659168101
2001-12-28,-0.47910881961069085,-0.28982121178220555,-0.12527233405140292
2002-01-04,-0.4632955506512114,-0.26233577664611896,-0.09513947224159669
2002-01-11,-0.5023706205249301,-0.21679862558468033,-0.10134374375184341
2002-01-18,-0.5213909681657976,-0.2186878487092091,-0.11991742663314875
2002-01-25,-0.43935388796088803,-0.3407600776489954,-0.1104148792480878
2002-02-01,-0.42249793175572603,-0.3537837223943755,-0.10539450002005912
2002-02-08,-0.46053063303740993,-0.362446534561921,-0.1413091675611282
2002-02-15,-0.44599216692970656,-0.38963352293712716,-0.14746080021032204
2002-02-22,-0.469978828453664,-0.42181400450528084,-0.18831230616792838
2002-03-01,-0.4502549086602816,-0.3702142967310801,-0.13740450696341533
2002-03-08,-0.4715257542281812,-0.32827745800359676,-0.1262634047053005
2002-03-15,-0.4747541355234254,-0.32263699010474367,-0.12538810004413903
2002-03-22,-0.4372329682657876,-0.3483412293805995,-0.10980528318173699
2002-03-29,-0.44448587289062846,-0.3559764264086942,-0.12076690503039877
2002-04-05,-0.4308152422679058,-0.38431727874480714,-0.1287024001992898
2002-04-12,-0.40385806288700354,-0.4193659794871434,-0.13197836400695095
2002-04-19,-0.4102020983674499,-0.4153846057383592,-0.13377002520174675
2002-04-26,-0.32628221053437867,-0.4059076437094431,-0.06405166811764207
2002-05-03,-0.3479596945500252,-0.39413620532186955,-0.07031392801948522
2002-05-10,-0.33325199409832906,-0.40780232861543564,-0.06990255545106361
2002-05-17,-0.37765683591124743,-0.36836247474703376,-0.07111769378737687
2002-05-24,-0.343462115269761,-0.35697946701727357,-0.036892620667327125
2002-05-31,-0.3507336045871199,-0.3295523484974887,-0.022193644100825582
2002-06-07,-0.35904098831403286,-0.35057690469039804,-0.04360263989887525
2002-06-14,-0.3544721257499355,-0.3322052658165734,-0.026864623235070773
2002-06-21,-0.240581350049349,-0.41343511179277537,0.0
2002-06-28,-0.21071305041447197,-0.4638229071415273,-0.022058012161641494
2002-07-05,-0.294248388819214,-0.42201020575496084,-0.037440751261939575
2002-07-12,-0.2921213657078203,-0.38521443840570646,-0.005923796306932294
2002-07-19,-0.24068800717356487,-0.40937093550300907,0.0
2002-07-26,-0.2668788878485323,-0.33750628292768914,0.0
2002-08-02,-0.20896985378357769,-0.31235181587896377,0.0
2002-08-09,-0.20166179776711513,-0.3093748770476893,0.0
2002-08-16,-0.22711111627389358,-0.28269440352225994,0.0
2002-08-23,-0.2728872028265471,-0.23702233759157398,0.0
2002-08-30,-0.25939554058041747,-0.26076201720318015,-0.00579251916062562
2002-09-06,-0.22466653554905713,-0.20293460399320928,0.0
2002-09-13,-0.23318025340891357,-0.23057597945941377,-0.022597382251401288
2002-09-20,-0.2239744242826589,-0.19576826240071643,0.0
2002-09-27,-0.1785079922742422,-0.24958534277342526,-0.002933257230913866
2002-10-04,-0.10250420577287545,-0.3053182305949962,0.0
2002-10-11,-0.14396068245316118,-0.257238398718857,0.0
2002-10-18,-0.16595419772922237,-0.22951105661315507,0.0
2002-10-25,-0.2641221428177245,-0.1763034554704277,-0.02615378471063201
2002-11-01,-0.35642126767380244,-0.26958258816521363,-0.14248495266770533
2002-11-08,-0.36654233321818364,-0.22372506072616805,-0.12296949232497101
2002-11-15,-0.3373022374291301,-0.2733321288464867,-0.129803921864718
2002-11-22,-0.2913294651448557,-0.3872057824956918,-0.16587333199057197
2002-11-29,-0.287539962863952,-0.4004719996501652,-0.17245117725931025
2002-12-06,-0.33558196066635737,-0.372866081802522,-0.18222085629324625
2002-12-13,-0.37239640229886384,-0.35588597494894814,-0.19446746884110944
2002-12-20,-0.3663701026002435,-0.37176550818841847,-0.20025893923921545
2002-12-27,-0.4187896238591168,-0.3748322609435234,-0.23590243321198423
2003-01-03,-0.4236260430645411,-0.378204055250009,-0.24116406532395152
2003-01-10,-0.41096649988222766,-0.3710140264761097,-0.22836573972406948
2003-01-17,-0.4218221807569055,-0.3621844249040005,-0.23030590714470256
2003-01-24,-0.4105063198006935,-0.32623270942974736,-0.20135897070730147
2003-01-31,-0.41646089228952643,-0.31839056736250393,-0.20091508511929956
2003-02-07,-0.3969142732982649,-0.34588374652178944,-0.20306887831031095
2003-02-14,-0.4759819853314967,-0.27359904864093576,-0.21316500638552627
2003-02-21,-0.4731814222939418,-0.27375662998009176,-0.21110485064632056
2003-02-28,-0.47045692376713444,-0.2748203952218583,-0.20959133926647866
2003-03-07,-0.4462863350125058,-0.29760852441960084,-0.2033740029730653
2003-03-14,-0.45426153484698084,-0.29836789558564436,-0.2096456679102604
2003-03-21,-0.4715521455879671,-0.31565002786697416,-0.23195445530986047
2003-03-28,-0.4764044625959053,-0.291235149931381,-0.2221181610904942
2003-04-04,-0.5000295262126117,-0.29205384682856506,-0.24045221311081566
2003-04-11,-0.4807987471715939,-0.31510305736537025,-0.2376801709131623
2003-04-18,-0.4984088672276136,-0.29684540574063645,-0.2409003973439391
2003-04-25,-0.4618142473986431,-0.2608106600636142,-0.1935970268428625
2003-05-02,-0.44239979915163996,-0.2462318724942647,-0.17097044444344156
2003-05-09,-0.4238528474182125,-0.2713037807499915,-0.1704295054311944
2003-05-16,-0.40352137074288674,-0.2965745285531036,-0.16960746800386872
2003-05-23,-0.40045139398562,-0.3080340058645007,-0.17405986072749935
2003-05-30,-0.3299059012179332,-0.3749078981701165,-0.16364266738335598
2003-06-06,-0.32017955727029623,-0.3617843219558716,-0.14884649877744338
2003-06-13,-0.3523467342142097,-0.3349435321473362,-0.1518316631910177
2003-06-20,-0.36310869470212437,-0.28278695012421384,-0.12641077289234848
2003-06-27,-0.3678761399411291,-0.27272325387157825,-0.12373580856582589
2003-07-04,-0.35382392776849103,-0.27472922830777413,-0.11498975048493998
2003-07-11,-0.333170340459256,-0.2660514279710374,-0.09537792707954118
2003-07-18,-0.38675504855952003,-0.24190227634035488,-0.11784700672068982
2003-07-25,-0.3390523470412995,-0.2528742337108293,-0.08912225434925936
2003-08-01,-0.3519836321386701,-0.24082391963990302,-0.09100597877279715
2003-08-08,-0.4215511170351619,-0.2573432230559254,-0.150451067755345
2003-08-15,-0.4039634378366235,-0.26374117105951356,-0.1408701109306355
2003-08-22,-0.4036743799774619,-0.23347041048078754,-0.12334289874859727
2003-08-29,-0.37866025434393824,-0.24889910143463823,-0.11324519874004757
2003-09-05,-0.3700213393129981,-0.2435831668495544,-0.10388323113009823
2003-09-12,-0.38869648700456927,-0.2588252903311008,-0.1262775297006733
2003-09-19,-0.36497210050773743,-0.2626917298314495,-0.11122481159584108
2003-09-26,-0.35796021769788944,-0.20152055380578937,-0.07007608815034416
2003-10-03,-0.3348603311825681,-0.2274449560274211,-0.06781898402721931
2003-10-10,-0.2887100742966221,-0.2342968391859941,-0.03889794037628003
2003-10-17,-0.29777967808420636,-0.23582014280777042,-0.04608287436150926
2003-10-24,-0.32390531869543226,-0.23147843306216087,-0.06151920492525764
2003-10-31,-0.35676923093497137,-0.22114227692401256,-0.07858849147967384
2003-11-07,-0.3950057305144391,-0.29184503037009435,-0.147513431391482
2003-11-14,-0.45048663071475525,-0.27186748682031125,-0.17558006111103597
2003-11-21,-0.46473124876092253,-0.290538037458661,-0.19683749754380708
2003-11-28,-0.44658768407521576,-0.2603531912672865,-0.1662078502913582
2003-12-05,-0.45809248879326636,-0.26431138275723054,-0.17723189258062766
2003-12-12,-0.4614868933571067,-0.28996821876060974,-0.19392468151048114
2003-12-19,-0.4668123658577271,-0.3155502266884782,-0.21222493426147682
2003-12-26,-0.46102084467675286,-0.2868134200929826,-0.1916495105774818
2004-01-02,-0.46486972681219363,-0.2997484899817141,-0.20177909632580515
2004-01-09,-0.47016026907506514,-0.2957935151849813,-0.20359235783506346
2004-01-16,-0.4821241009049715,-0.27733901009795736,-0.20252956239623177
2004-01-23,-0.4977097806848234,-0.25205139713235103,-0.20108608140313966
2004-01-30,-0.49408010018787785,-0.23077666893327342,-0.18700357009483703
2004-02-06,-0.47483723119974675,-0.2509244931969262,-0.1816772534319412
2004-02-13,-0.4750288766224219,-0.24565571494339256,-0.17900803013848754
2004-02-20,-0.46498237789872854,-0.24797437960986035,-0.17223517432244273
2004-02-27,-0.46543894675134123,-0.27312468209176,-0.18616540935639736
2004-03-05,-0.43866219092368386,-0.3095346726559737,-0.18536571237096888
2004-03-12,-0.41769311230135453,-0.32833941248965237,-0.18072729776013097
2004-03-19,-0.4280715336377027,-0.3003243641513801,-0.17142063178085865
2004-03-26,-0.3947589655549518,-0.2761163003492969,-0.13276371690647815
2004-04-02,-0.4169684542338222,-0.2723803262104535,-0.14679358462636394
2004-04-09,-0.42317626377388406,-0.29011047103451715,-0.16161619136852756
2004-04-16,-0.41194560728310003,-0.23616573139271324,-0.12206484786106264
2004-04-23,-0.4520718760684601,-0.20754804841744834,-0.13648200967578217
2004-04-30,-0.4414133276883022,-0.22791626698285872,-0.13879818987117254
2004-05-07,-0.4353799962029893,-0.23595315267696726,-0.13845034953801172
2004-05-14,-0.4319465622156148,-0.2508163312173334,-0.1439950097430699
2004-05-21,-0.42769501479593763,-0.24612647419780487,-0.13810210411437163
2004-05-28,-0.4786731719130429,-0.18102375861146458,-0.140756311021366
2004-06-04,-0.47546308027924433,-0.18182047762089726,-0.13846874929689257
2004-06-11,-0.4622498747695385,-0.19557443252123896,-0.13450410616878894
2004-06-18,-0.44788956158457727,-0.21748945830018018,-0.13427923348276716
2004-06-25,-0.4337866945985309,-0.2346426282109515,-0.132307999948736
2004-07-02,-0.44590992173580424,-0.21717754256532018,-0.1320733788202857
2004-07-09,-0.4442140917084556,-0.21259596678813708,-0.12822914391621887
2004-07-16,-0.40765039112774615,-0.22679717627293594,-0.10669804190869425
2004-07-23,-0.38161719463087707,-0.24718461796407032,-0.09822913456906979
2004-07-30,-0.37763559578799966,-0.24533521379865275,-0.09418311670142232
2004-08-06,-0.29842994096365416,-0.3501709483909097,-0.09709512588606928
2004-08-13,-0.3374437939446546,-0.3199599433948451,-0.10211596747074336
2004-08-20,-0.3817814569782412,-0.28546462987904764,-0.11042206566725332
2004-08-27,-0.38025215715076666,-0.2635155926654069,-0.09590523254093297
2004-09-03,-0.3614225077184543,-0.2689835354687278,-0.08519169531176551
2004-09-10,-0.3647104388400585,-0.306188146526152,-0.11041561745485984
2004-09-17,-0.36535394602167404,-0.3230128497211213,-0.12144947363900738
2004-09-24,-0.35567107656003627,-0.3153369492671273,-0.10973298456510538
2004-10-01,-0.35809286135274,-0.356415853458699,-0.13762241494970662
2004-10-08,-0.33053173379901646,-0.360552039987044,-0.1214623803307483
2004-10-15,-0.2727349553146259,-0.41822430325275284,-0.12163611993190426
2004-10-22,-0.24458242351615067,-0.4807293175902766,-0.15056118257156537
2004-10-29,-0.23971112481351475,-0.49965415081002396,-0.16294392208264497
2004-11-05,-0.2888595305261572,-0.44473484088093906,-0.14549255812802975
2004-11-12,-0.2927602327314176,-0.45542080808689256,-0.15594319081180752
2004-11-19,-0.2744685256491112,-0.4559926028032064,-0.14524835887134357
2004-11-26,-0.2070572506753795,-0.4887598756520942,-0.12999785494798033
2004-12-03,-0.2133437255804731,-0.4919175243146826,-0.13614826592417517
2004-12-10,-0.17148757488337474,-0.51920994001866,-0.13546207387486175
2004-12-17,-0.17718046781487717,-0.5010581597436163,-0.12249078944907066
2004-12-24,-0.169174312327252,-0.4964511872581553,-0.11416613313667301
2004-12-31,-0.198743376642886,-0.4763391656728131,-0.11289544108086269
2005-01-07,-0.1776707741234944,-0.4511336924069681,-0.08007064890699267
2005-01-14,-0.183586973215773,-0.4783252931005415,-0.10578502928408273
2005-01-21,-0.18178402109223257,-0.46199557196898544,-0.09105724361340384
2005-01-28,-0.1564652249898465,-0.46109792416322726,-0.0759748516258758
2005-02-04,-0.1645065053882363,-0.4832255601040536,-0.09906390759427297
2005-02-11,-0.17340779361361025,-0.4957105901381281,-0.11462691482046716
2005-02-18,-0.09707930464002912,-0.5298859107901026,-0.10235884719640209
2005-02-25,-0.06821374527068003,-0.5449150337487317,-0.10179590760316215
2005-03-04,-0.10299452593433778,-0.5301452152109185,-0.104598671890056
2005-03-11,-0.13935316513452234,-0.5135056250776222,-0.1075574716779295
2005-03-18,-0.09965003011792095,-0.5202202373299945,-0.092606643336411
2005-03-25,-0.09641979801894629,-0.502426264534336,-0.07445043687688047
2005-04-01,-0.10661644557024585,-0.49921645809935444,-0.07684840548584226
2005-04-08,-0.10233955335955891,-0.5199260726279833,-0.09330910886862132
2005-04-15,-0.15062441066995735,-0.5157125704365193,-0.11427191332841657
2005-04-22,-0.1876449528008325,-0.5247205416514247,-0.14202894449963566
2005-04-29,-0.19630892883737616,-0.53129959644465,-0.1525156793984871
2005-05-06,-0.2037119416040334,-0.5226899158269753,-0.14886431302640712
2005-05-13,-0.2068793030173024,-0.5411751252659913,-0.16674831331205253
2005-05-20,-0.23235655309376668,-0.5466373640145088,-0.18525660263927468
2005-05-27,-0.252690461918215,-0.5592754250696151,-0.2073922831017303
2005-06-03,-0.24845934682259208,-0.5679110107624544,-0.21271734962635436
2005-06-10,-0.24647103076030008,-0.5574655092840715,-0.2023261046773056
2005-06-17,-0.2763218507094386,-0.5633846976711743,-0.22366590567537292
2005-06-24,-0.2532163972901149,-0.5738025884182159,-0.22010966593069736
2005-07-01,-0.2618925363864839,-0.5781693124388276,-0.22864584108202435
2005-07-08,-0.2908887204536006,-0.5669222155902452,-0.2340127646404817
2005-07-15,-0.3014500446733108,-0.5706888445840946,-0.24309455854769924
2005-07-22,-0.3046771622428911,-0.57859750175729,-0.2517122007261735
2005-07-29,-0.30394688331087816,-0.5957102695704027,-0.2662071275853821
2005-08-05,-0.2901914550201299,-0.5900638783468759,-0.25379064256174966
2005-08-12,-0.2777882340217952,-0.5865381101299958,-0.24399706366182117
2005-08-19,-0.29745032891659795,-0.5814496408637624,-0.2499291680664305
2005-08-26,-0.28554073802450664,-0.5809972605907587,-0.24304947218902428
2005-09-02,-0.2927876962022994,-0.5872376374018866,-0.2524899691590001
2005-09-09,-0.26029199695986593,-0.6156500762957672,-0.26020209087209434
2005-09-16,-0.26387543052267004,-0.6199354536421486,-0.26607252644582324
2005-09-23,-0.24090431536608203,-0.6338551534933263,-0.2675728523565726
2005-09-30,-0.20951379862505737,-0.6268105816917227,-0.24522424921650632
2005-10-07,-0.22874644597217508,-0.6223712717416872,-0.25018508415344887
2005-10-14,-0.23764353205657773,-0.607486793146756,-0.24010747506614705
2005-10-21,-0.22537421814252967,-0.6439492586435618,-0.2684753756539
2005-10-28,-0.27772663921084184,-0.6189759335681917,-0.2685287983762793
2005-11-04,-0.23309481590442538,-0.633831766179697,-0.25946537738462305
2005-11-11,-0.24775364658657895,-0.6350369762474606,-0.26787639637670724
2005-11-18,-0.25750454038233583,-0.6202486929970985,-0.2581726732403653
2005-11-25,-0.22151740936573694,-0.6426695142000676,-0.2613120903068553
2005-12-02,-0.2249329902922822,-0.6483215086547758,-0.2686917833950788
2005-12-09,-0.20928333918186492,-0.6573178134590343,-0.2703342240465981
2005-12-16,-0.20467325658197066,-0.6559267927359831,-0.2667135436698741
2005-12-23,-0.19196221536619096,-0.6618125488166999,-0.26688765019169947
2005-12-30,-0.19720853583119358,-0.6595267112379185,-0.2668852822259705
2006-01-06,-0.17620123443302638,-0.67462804442124,-0.2730444401385874
2006-01-13,-0.13762058816339007,-0.6837058714826173,-0.2656299374217588
2006-01-20,-0.18552229667065667,-0.6674034234619914,-0.2678714753365402
2006-01-27,-0.1708583147748114,-0.6521978177986281,-0.24474413385656069
2006-02-03,-0.19733096146232865,-0.6685846832252936,-0.2744805638981541
2006-02-10,-0.21852281389384998,-0.6651987812649485,-0.2806124991325589
2006-02-17,-0.19806968178932172,-0.6672839239997327,-0.2732100057419098
2006-02-24,-0.19220372374999017,-0.6658899629597121,-0.26900707197678264
2006-03-03,-0.17423374640528755,-0.6761775646654528,-0.2717501106512884
2006-03-10,-0.14384889628839137,-0.6811588081621955,-0.26358028114353416
2006-03-17,-0.1398692340131502,-0.6826408832975881,-0.263513130546864
2006-03-24,-0.1077982025737867,-0.6902381327030069,-0.25815581297752366
2006-03-31,-0.12584279273034582,-0.6817996838852346,-0.25589845492734387
2006-04-07,-0.14864797529660911,-0.6770945978394465,-0.2604015613137457
2006-04-14,-0.13677053439372144,-0.667150831670084,-0.24397673396354702
2006-04-21,-0.1546773089870057,-0.6698978805727966,-0.2550305870284907
2006-04-28,-0.14389660000970883,-0.6870317512649906,-0.26914142742554115
2006-05-05,-0.09063879392825769,-0.6880033081893293,-0.2470744432410109
2006-05-12,-0.10894611273846866,-0.6962175842099037,-0.2645192034304652
2006-05-19,-0.12819189647790463,-0.6948689049854524,-0.2710172022246149
2006-05-26,-0.14675572675417292,-0.6916347005511582,-0.2751431449458125
2006-06-02,-0.12975444884831666,-0.6928915449181922,-0.26922814935215456
2006-06-09,-0.11022224180122242,-0.7066638433451233,-0.2769306963633805
2006-06-16,-0.13212235057723498,-0.7149277841336957,-0.2959891557293144
2006-06-23,-0.12060809786989357,-0.7241503765363304,-0.3023920426307538
2006-06-30,-0.1467252541671522,-0.7213648372851984,-0.3095012842514221
2006-07-07,-0.12712751421808888,-0.7257590059563646,-0.3067540438530899
2006-07-14,-0.07675879452512246,-0.7340954179158782,-0.2966899405130028
2006-07-21,-0.14852964407122382,-0.7167316003191813,-0.30205020130980187
2006-07-28,-0.2106431847646676,-0.7174301913783215,-0.3288505614454238
2006-08-04,-0.21082803673438222,-0.727680110697893,-0.3408645161227858
2006-08-11,-0.1838232090868147,-0.72641827016082,-0.32786859324868256
2006-08-18,-0.26193058994690843,-0.7367234693502878,-0.37307117926238054
2006-08-25,-0.25300116687205987,-0.741012521289202,-0.37421087058969327
2006-09-01,-0.30276905822618927,-0.741960737664638,-0.3965891388002042
2006-09-08,-0.3030580649526361,-0.7326919651011785,-0.38609198183902693
2006-09-15,-0.30648119843319666,-0.7488583925593095,-0.40582919952849594
2006-09-22,-0.29088016699971053,-0.7455531023465716,-0.3951817647617567
2006-09-29,-0.29014078615054995,-0.7416795728616559,-0.39034690036130326
2006-10-06,-0.2985290916149661,-0.7431170225317063,-0.39568261680353534
2006-10-13,-0.2721159141478934,-0.7542481562857241,-0.39691810380926185
2006-10-20,-0.2828039551438555,-0.7354019071777234,-0.3787617230015816
2006-10-27,-0.33073572158722353,-0.7224259361044685,-0.38499426898674627
2006-11-03,-0.3308613681615459,-0.7236039007144083,-0.3863325080715114
2006-11-10,-0.31722782661571713,-0.7286682943129781,-0.38547001867639985
2006-11-17,-0.2846631206965897,-0.7394644946136678,-0.3825137213892327
2006-11-24,-0.2664401034058197,-0.7458626838223248,-0.38192761109233997
2006-12-01,-0.31849933679660236,-0.737335902018483,-0.39412416217688095
2006-12-08,-0.3403549754640719,-0.7264026024181958,-0.391667602118145
2006-12-15,-0.32903227377575106,-0.718086860688024,-0.3772807213169853
2006-12-22,-0.3268579762147372,-0.7200091522588433,-0.3783333866288402
2006-12-29,-0.3301790191648648,-0.7198844925766507,-0.3797613338374378
2007-01-05,-0.37070219122506654,-0.7081856808195979,-0.3861933141605437
2007-01-12,-0.3523266295381825,-0.6977498589848861,-0.3662957760051019
2007-01-19,-0.36723617337430914,-0.698914596133978,-0.3749299011256447
2007-01-26,-0.36754258157554587,-0.6976693905255078,-0.37381700898655057
2007-02-02,-0.3762113598951706,-0.6894984762793539,-0.36989683136332097
2007-02-09,-0.39889164456734005,-0.6825600356933804,-0.37467446675960236
2007-02-16,-0.4067459588016059,-0.6852086740377017,-0.3813975840864787
2007-02-23,-0.412583418975897,-0.6795839926112593,-0.37908255725482787
2007-03-02,-0.39463864458358033,-0.6712023233196478,-0.36145053215111145
2007-03-09,-0.40673620994682624,-0.6755825646351863,-0.3721260332404134
2007-03-16,-0.3942903433660413,-0.6853876760662687,-0.37471308847553175
2007-03-23,-0.4093818044073838,-0.6761697057860432,-0.37367492565408755
2007-03-30,-0.4024318790522795,-0.6814444975203431,-0.3749185502919913
2007-04-06,-0.4089263266437576,-0.6798836825249648,-0.3768806119152619
2007-04-13,-0.41729794374988627,-0.6748531861513518,-0.3765799348438783
2007-04-20,-0.4086784763200284,-0.681852206603367,-0.37845675426824943
2007-04-27,-0.33341193916583645,-0.7099220401140947,-0.3650052867743725
2007-05-04,-0.32907848326142897,-0.7138639598835137,-0.36713065182126403
2007-05-11,-0.3119326412332407,-0.7172068245233041,-0.36250963638850997
2007-05-18,-0.31101962602152655,-0.7159690430605462,-0.36071061322612086
2007-05-25,-0.28702287393422865,-0.7203381667087025,-0.354179694638207
2007-06-01,-0.28585538901756113,-0.7228588471517811,-0.35649396016878887
2007-06-08,-0.24631372526117168,-0.7429412535754734,-0.36118698919441294
2007-06-15,-0.24377752578559408,-0.7357414208658526,-0.3513204760433084
2007-06-22,-0.20406872869804116,-0.7496200790980083,-0.35065541556278956
2007-06-29,-0.22598938829873116,-0.7428256060979861,-0.35113490521900004
2007-07-06,-0.19732383695397537,-0.7543719484097744,-0.3531641015918283
2007-07-13,-0.1601618144209611,-0.7546507217586109,-0.3382567369765628
2007-07-20,-0.1566676013812106,-0.754874145279932,-0.3371485071015965
2007-07-27,-0.07842403820751442,-0.7542819034690561,-0.30501090213673854
2007-08-03,-0.13939394081672607,-0.7382302064563665,-0.3061965329880104
2007-08-10,-0.15695371054591578,-0.7279301510989795,-0.30003151172564047
2007-08-17,-0.17245812077047296,-0.7278645807160697,-0.3065116203757027
2007-08-24,-0.10811048506517185,-0.7194403822443547,-0.26849751260667754
2007-08-31,-0.07118694289206673,-0.7184807261887051,-0.2518321442222985
2007-09-07,-0.061483448051295575,-0.7144507247599933,-0.2425973177125882
2007-09-14,-0.07839288431520319,-0.7092214584922527,-0.24275518708271238
2007-09-21,-0.049217871358747334,-0.7184265390212199,-0.24228493555500863
2007-09-28,-0.010629409280033086,-0.7208632077781331,-0.2298212088626722
2007-10-05,-0.0072115181121411576,-0.7239438713159934,-0.23263140433994578
2007-10-12,-0.013002409596568065,-0.7302041979076507,-0.2434437221846668
2007-10-19,0.0,-0.7381981511405526,-0.24404889856998402
2007-10-26,-0.08165655585610654,-0.7376294460562896,-0.27471357805183183
2007-11-02,0.0,-0.7467254999174389,-0.24890912458960723
2007-11-09,-0.0870083326382195,-0.7327223499675792,-0.26186969004374017
2007-11-16,-0.09293183464768373,-0.7334389755771298,-0.2652812890835683
2007-11-23,-0.07708621048739406,-0.7319737580935293,-0.25675831052866727
2007-11-30,-0.1303510355325984,-0.7136545398123355,-0.2537251796617175
2007-12-07,-0.12860401047943393,-0.7016247961386728,-0.23759241193803182
2007-12-14,-0.13902468786418287,-0.6861208589464158,-0.22282125791330853
2007-12-21,-0.13208740493587345,-0.6900273179357779,-0.22437020020012277
2007-12-28,-0.12944398558952452,-0.6969766476954969,-0.23168978274710506
2008-01-04,-0.12096351378804804,-0.6756993528735378,-0.20142919550025606
2008-01-11,-0.08948829511537204,-0.6897093131250409,-0.2037626856017456
2008-01-18,-0.08051847142110558,-0.6930858340291115,-0.20401098020089858
2008-01-25,-0.13356093611843645,-0.7084932589042232,-0.24700843939859463
2008-02-01,-0.15476173800197945,-0.7190097694543363,-0.26971775235838835
2008-02-08,-0.14675614644074553,-0.7156242901597034,-0.26187845071720117
2008-02-15,-0.12371098251244528,-0.702459309058374,-0.23496473505047288
2008-02-22,-0.09714347355533437,-0.7155530086760995,-0.23964300220607648
2008-02-29,-0.10677961924672708,-0.7186378786056516,-0.24782243778693513
2008-03-07,-0.06704937526172061,-0.7290770775053603,-0.2444459881450186
2008-03-14,-0.04719413916763071,-0.7405138402922261,-0.2518830173758093
2008-03-21,-0.03075572327674425,-0.7264969131012978,-0.22549340245435734
2008-03-28,-0.11083926397490618,-0.7215571201443451,-0.25126072010328104
2008-04-04,-0.11456499163995548,-0.7376834590535779,-0.27411687633060333
2008-04-11,-0.10853093210148645,-0.7275759553267538,-0.2578845627698181
2008-04-18,-0.1510788314774677,-0.7381170386951827,-0.2900176896568373
2008-04-25,-0.15339414117955985,-0.7383315222723492,-0.29128990574920377
2008-05-02,-0.18932379513161934,-0.7345310944470189,-0.3015779887095015
2008-05-09,-0.18502578030626093,-0.7438682695231442,-0.3117318740539935
2008-05-16,-0.20448203562444622,-0.7434707259275324,-0.31958505601914655
